role_noun,role_noun_set,sentence,sentence_format,task_wording,prompt_text,model,man,woman,person,feminine_score,genderedness_score
server,"['server', 'waitress', 'waiter']","Throughout this blog I have worked as a comedian, graphic designer, barista, banquet server and TV/movie extra.","Throughout this blog I have worked as a comedian, graphic designer, barista, banquet [ROLE NOUN] and TV/movie extra.",simple,"Throughout this blog I have worked as a comedian, graphic designer, barista, banquet server and TV/movie extra. I am a",llama-3.1-8B,-6.227190971374512,-5.805315971374512,-5.070940971374512,0.6039318337259584,0.4427321475070446
showperson,"['showperson', 'showwoman', 'showman']",I drew on all that experience and became an outdoor showperson performing at fairs and festivals.,I drew on all that experience and became an outdoor [ROLE NOUN] performing at fairs and festivals.,simple,I drew on all that experience and became an outdoor showperson performing at fairs and festivals. I am a,llama-3.1-8B,-6.744490623474121,-7.775740623474121,-6.939803123474121,0.2628418373713166,0.622521677193321
showperson,"['showperson', 'showwoman', 'showman']",I don’t think of myself as a musician first but as a showperson.,I don’t think of myself as a musician first but as a [ROLE NOUN].,simple,I don’t think of myself as a musician first but as a showperson. I am a,llama-3.1-8B,-4.7989606857299805,-6.4708356857299805,-3.931772947311402,0.1581743527484317,0.3329205275416592
showperson,"['showperson', 'showwoman', 'showman']","I’m a natural showperson, and I sometimes don’t know when to shut up, which is becoming more apparent as I write this biography.","I’m a natural [ROLE NOUN], and I sometimes don’t know when to shut up, which is becoming more apparent as I write this biography.",simple,"I’m a natural showperson, and I sometimes don’t know when to shut up, which is becoming more apparent as I write this biography. I am a",llama-3.1-8B,-4.076318740844727,-4.826318740844727,-4.396631240844727,0.320821300824607,0.6697785192032509
showperson,"['showperson', 'showwoman', 'showman']","I’m not a showperson, I’m not a religious and mythical scholar, but I am most definitely an independent thinker.","I’m not a [ROLE NOUN], I’m not a religious and mythical scholar, but I am most definitely an independent thinker.",simple,"I’m not a showperson, I’m not a religious and mythical scholar, but I am most definitely an independent thinker. I am a",llama-3.1-8B,-3.514995574951172,-3.788433074951172,-3.124370574951172,0.4320633892123068,0.5436685744736639
showperson,"['showperson', 'showwoman', 'showman']","I like to make people laugh, I’m outgoing, a perfectionist and a bit of a showperson.","I like to make people laugh, I’m outgoing, a perfectionist and a bit of a [ROLE NOUN].",simple,"I like to make people laugh, I’m outgoing, a perfectionist and a bit of a showperson. I am a",llama-3.1-8B,-5.754462718963623,-6.090400218963623,-5.348212718963623,0.416796643162047,0.5331934426625898
showperson,"['showperson', 'showwoman', 'showman']",I consider myself a showperson within the industry and always find ways to make my clients laugh and smile throughout the most important days of their lives.,I consider myself a [ROLE NOUN] within the industry and always find ways to make my clients laugh and smile throughout the most important days of their lives.,simple,I consider myself a showperson within the industry and always find ways to make my clients laugh and smile throughout the most important days of their lives. I am a,llama-3.1-8B,-6.429681777954102,-7.804681777954102,-5.273431777954102,0.20181322226037884,0.2827548655533247
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","As a tech I’ve worked as a live sound engineer, roadie and stagehand at everywhere from the local pub to some of Australia’s largest festivals and stadium shows.","As a tech I’ve worked as a live [ROLE NOUN], roadie and stagehand at everywhere from the local pub to some of Australia’s largest festivals and stadium shows.",simple,"As a tech I’ve worked as a live sound engineer, roadie and stagehand at everywhere from the local pub to some of Australia’s largest festivals and stadium shows. I am a",llama-3.1-8B,-7.671742916107178,-10.660024642944336,-7.445180416107178,0.047958082036414364,0.45576190609822775
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","Prior to that I worked as sound engineer and manager of Sweet Spot, a company I co-founded.","Prior to that I worked as [ROLE NOUN] and manager of Sweet Spot, a company I co-founded.",simple,"Prior to that I worked as sound engineer and manager of Sweet Spot, a company I co-founded. I am a",llama-3.1-8B,-7.628714561462402,-9.163870811462402,-7.636527061462402,0.1772405170672502,0.5505526476040541
sound engineer,"['sound engineer', 'soundwoman', 'soundman']",I offer a range of services based on my skills as a guitarist and sound engineer.,I offer a range of services based on my skills as a guitarist and [ROLE NOUN].,simple,I offer a range of services based on my skills as a guitarist and sound engineer. I am a,llama-3.1-8B,-8.708566665649414,-12.634347915649414,-8.435129165649414,0.019345103914589518,0.43686311370382075
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","I am a semi-retired commercial photographer, cinematographer and sound engineer.","I am a semi-retired commercial photographer, cinematographer and [ROLE NOUN].",simple,"I am a semi-retired commercial photographer, cinematographer and sound engineer. I am a",llama-3.1-8B,-6.7490644454956055,-9.526408195495604,-7.452189445495605,0.05856082687374898,0.6821067507360972
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","I am a Freelance sound engineer, Lecturer in Music Technology, and full member of AES.","I am a Freelance [ROLE NOUN], Lecturer in Music Technology, and full member of AES.",simple,"I am a Freelance sound engineer, Lecturer in Music Technology, and full member of AES. I am a",llama-3.1-8B,-7.832575798034668,-10.000544548034668,-7.824763298034668,0.1026640095733654,0.5251069700613271
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","- I was born in Athens in 1979 and I am a musician, producer, sound engineer and visual artist, among other things.","- I was born in Athens in 1979 and I am a musician, producer, [ROLE NOUN] and visual artist, among other things.",simple,"- I was born in Athens in 1979 and I am a musician, producer, sound engineer and visual artist, among other things. I am a",llama-3.1-8B,-5.421568870544434,-8.827818870544434,-5.507506370544434,0.03210070671700819,0.5296065083413265
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","I am open for collaborations as producer, sound engineer or bassplayer.","I am open for collaborations as producer, [ROLE NOUN] or bassplayer.",simple,"I am open for collaborations as producer, sound engineer or bassplayer. I am a",llama-3.1-8B,-6.204584121704102,-10.247552871704102,-7.040521621704102,0.017242777557652904,0.7012653585018221
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","I also worked in the studio as a sound engineer, video tape operator, master control switcher and lighting /camera technician.","I also worked in the studio as a [ROLE NOUN], video tape operator, master control switcher and lighting /camera technician.",simple,"I also worked in the studio as a sound engineer, video tape operator, master control switcher and lighting /camera technician. I am a",llama-3.1-8B,-7.052478790283203,-9.462635040283203,-6.677478790283203,0.08240150306085739,0.42824756296639016
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","Since then I have been director, sound engineer and editor making stories come to life.","Since then I have been director, [ROLE NOUN] and editor making stories come to life.",simple,"Since then I have been director, sound engineer and editor making stories come to life. I am a",llama-3.1-8B,-5.721522808074951,-7.010585308074951,-5.869960308074951,0.21601153469447484,0.5967155695899865
sound engineer,"['sound engineer', 'soundwoman', 'soundman']",I was even a sound engineer for a number of years before I took to the stage.,I was even a [ROLE NOUN] for a number of years before I took to the stage.,simple,I was even a sound engineer for a number of years before I took to the stage. I am a,llama-3.1-8B,-5.265107154846191,-7.405732154846191,-6.163544654846191,0.10521053670308636,0.7329427078494408
sound engineer,"['sound engineer', 'soundwoman', 'soundman']","After college, I went to work for ABC News as a sound engineer on a camera crew.","After college, I went to work for ABC News as a [ROLE NOUN] on a camera crew.",simple,"After college, I went to work for ABC News as a sound engineer on a camera crew. I am a",llama-3.1-8B,-6.4293060302734375,-6.7496185302734375,-6.3824310302734375,0.42059959109501305,0.6221976160663423
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","Delegate, Adviser and Committee spokesperson for the US Delegation at the ITU Plenipotentiary Conference, Malaga- Torremolinos, Spain, Sept-Oct 1973.","Delegate, Adviser and Committee [ROLE NOUN] for the US Delegation at the ITU Plenipotentiary Conference, Malaga- Torremolinos, Spain, Sept-Oct 1973.",simple,"Delegate, Adviser and Committee spokesperson for the US Delegation at the ITU Plenipotentiary Conference, Malaga- Torremolinos, Spain, Sept-Oct 1973. I am a",llama-3.1-8B,-7.483310699462891,-8.20987319946289,-7.186435699462891,0.3259495159352553,0.5243744812597605
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']",I started coming up with concepts and then became the spokesperson of those concepts.,I started coming up with concepts and then became the [ROLE NOUN] of those concepts.,simple,I started coming up with concepts and then became the spokesperson of those concepts. I am a,llama-3.1-8B,-5.135830879211426,-5.510830879211426,-3.768643617630005,0.4073334000459302,0.30067955014076425
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I’ve been very fortunate in my career, from first getting my foot in the door at the spokesperson to my present role.","I’ve been very fortunate in my career, from first getting my foot in the door at the [ROLE NOUN] to my present role.",simple,"I’ve been very fortunate in my career, from first getting my foot in the door at the spokesperson to my present role. I am a",llama-3.1-8B,-5.980602264404297,-5.246227264404297,-4.722789764404297,0.6757646010190476,0.46716556763217426
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I served a variety of roles while at CPS – chief spokesperson, media relations director, chief speechwriter, and director of all internal communications.","I served a variety of roles while at CPS – chief [ROLE NOUN], media relations director, chief speechwriter, and director of all internal communications.",simple,"I served a variety of roles while at CPS – chief spokesperson, media relations director, chief speechwriter, and director of all internal communications. I am a",llama-3.1-8B,-7.850836753845215,-8.866461753845215,-6.468024253845215,0.26588047309981694,0.2546945634312242
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I began working with the Jewish Community of Hebron in 1994 and served as the international spokesperson for the community for 21 years, granting newspaper, television and radio interviews internationally.","I began working with the Jewish Community of Hebron in 1994 and served as the international [ROLE NOUN] for the community for 21 years, granting newspaper, television and radio interviews internationally.",simple,"I began working with the Jewish Community of Hebron in 1994 and served as the international spokesperson for the community for 21 years, granting newspaper, television and radio interviews internationally. I am a",llama-3.1-8B,-8.335983276367188,-8.281295776367188,-8.593795776367188,0.5136684686198905,0.7268456698979048
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I've served as a corporate officer for two companies and was the corporate spokesperson, trainer, and in-house marketing consultant for a $100 million nutritional company.","I've served as a corporate officer for two companies and was the corporate [ROLE NOUN], trainer, and in-house marketing consultant for a $100 million nutritional company.",simple,"I've served as a corporate officer for two companies and was the corporate spokesperson, trainer, and in-house marketing consultant for a $100 million nutritional company. I am a",llama-3.1-8B,-8.971929550170898,-7.706304550170898,-8.198492050170898,0.7799929002541067,0.6771397175611753
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","As a media spokesperson and head of public relations at Addiction Suisse, I learned a lot about how those affected and society deal with addictions.","As a media [ROLE NOUN] and head of public relations at Addiction Suisse, I learned a lot about how those affected and society deal with addictions.",simple,"As a media spokesperson and head of public relations at Addiction Suisse, I learned a lot about how those affected and society deal with addictions. I am a",llama-3.1-8B,-7.360798835754394,-5.2357988357543945,-3.9076740741729736,0.8933094060543487,0.22876418268137583
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I’ve delivered speeches to hundreds, told tales on tours, and served as a spokesperson, presenter, and representative.","I’ve delivered speeches to hundreds, told tales on tours, and served as a [ROLE NOUN], presenter, and representative.",simple,"I’ve delivered speeches to hundreds, told tales on tours, and served as a spokesperson, presenter, and representative. I am a",llama-3.1-8B,-6.893560886383057,-6.526373386383057,-5.752935886383057,0.5907792048683922,0.43853136581898283
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I served on the Cooperative Governance and Traditional Affairs as well as Sports and Recreation Portfolio committee in the legislature, and as the respective provincial spokesperson for each portfolio.","I served on the Cooperative Governance and Traditional Affairs as well as Sports and Recreation Portfolio committee in the legislature, and as the respective provincial [ROLE NOUN] for each portfolio.",simple,"I served on the Cooperative Governance and Traditional Affairs as well as Sports and Recreation Portfolio committee in the legislature, and as the respective provincial spokesperson for each portfolio. I am a",llama-3.1-8B,-6.809443473815918,-7.746943473815918,-7.106318473815918,0.28140560742914383,0.6518845294710826
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']",In 2017 I was made SNP spokesperson on Europe and I sat on the Exiting the European Union Committee.,In 2017 I was made SNP [ROLE NOUN] on Europe and I sat on the Exiting the European Union Committee.,simple,In 2017 I was made SNP spokesperson on Europe and I sat on the Exiting the European Union Committee. I am a,llama-3.1-8B,-10.801042556762695,-10.015886306762695,-9.414323806762695,0.6867903384638052,0.4437796724018152
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I served as a national media spokesperson for the Academy of Nutrition & Dietetics for 8 years, doing my part to separate the facts from fiction.","I served as a national media [ROLE NOUN] for the Academy of Nutrition & Dietetics for 8 years, doing my part to separate the facts from fiction.",simple,"I served as a national media spokesperson for the Academy of Nutrition & Dietetics for 8 years, doing my part to separate the facts from fiction. I am a",llama-3.1-8B,-9.698068618774414,-7.315256595611572,-7.166819095611572,0.9155072091398514,0.48496441964893877
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","As the brand's spokesperson, I appeared regularly in syndicated TV segments and national TV news and talk shows.","As the brand's [ROLE NOUN], I appeared regularly in syndicated TV segments and national TV news and talk shows.",simple,"As the brand's spokesperson, I appeared regularly in syndicated TV segments and national TV news and talk shows. I am a",llama-3.1-8B,-8.41265869140625,-7.04547119140625,-7.49078369140625,0.7969253718105298,0.6620194845084318
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","It is my pleasure to be a spokesperson for poetry, for caregiving, for stress management, for taking care of self, no matter where you live.","It is my pleasure to be a [ROLE NOUN] for poetry, for caregiving, for stress management, for taking care of self, no matter where you live.",simple,"It is my pleasure to be a spokesperson for poetry, for caregiving, for stress management, for taking care of self, no matter where you live. I am a",llama-3.1-8B,-7.959431648254394,-4.9672441482543945,-5.1703691482543945,0.9522199336364292,0.5626894387332352
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","The next 9 years of my life was dedicated to hoop dancing, exercising, and traveling the world, unknowingly becoming an unofficial spokesperson for my Native American and First Nation People.","The next 9 years of my life was dedicated to hoop dancing, exercising, and traveling the world, unknowingly becoming an unofficial [ROLE NOUN] for my Native American and First Nation People.",simple,"The next 9 years of my life was dedicated to hoop dancing, exercising, and traveling the world, unknowingly becoming an unofficial spokesperson for my Native American and First Nation People. I am a",llama-3.1-8B,-7.0891828536987305,-4.3626203536987305,-5.3782453536987305,0.9385759599453297,0.7463078178232033
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']",I made a career change from journalist & spokesperson to web builder & design.,I made a career change from journalist & [ROLE NOUN] to web builder & design.,simple,I made a career change from journalist & spokesperson to web builder & design. I am a,llama-3.1-8B,-7.231668949127197,-5.989481449127197,-5.809793949127197,0.7759445507683053,0.518488246131866
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","ABOUTnewyorican_0c3nlp2020-10-01T23:48:23+00:00 I’m an award-winning Journalist, Author and former company spokesperson who is proud of my professional accomplishments.","ABOUTnewyorican_0c3nlp2020-10-01T23:48:23+00:00 I’m an award-winning Journalist, Author and former company [ROLE NOUN] who is proud of my professional accomplishments.",simple,"ABOUTnewyorican_0c3nlp2020-10-01T23:48:23+00:00 I’m an award-winning Journalist, Author and former company spokesperson who is proud of my professional accomplishments. I am a",llama-3.1-8B,-6.2178497314453125,-4.5069122314453125,-5.2569122314453125,0.8469578427551038,0.7142476772811599
spokesperson,"['spokesperson', 'spokeswoman', 'spokesman']","I am a passionate, stigma-fighting advocate, volunteer, and spokesperson for both mental health, ending youth poverty, family violence and child abuse.","I am a passionate, stigma-fighting advocate, volunteer, and [ROLE NOUN] for both mental health, ending youth poverty, family violence and child abuse.",simple,"I am a passionate, stigma-fighting advocate, volunteer, and spokesperson for both mental health, ending youth poverty, family violence and child abuse. I am a",llama-3.1-8B,-8.520676612854004,-5.880051612854004,-4.856614112854004,0.9334308110294984,0.2779708894407649
statesperson,"['statesperson', 'stateswoman', 'statesman']",I am the elder statesperson and instigator of many a Gin Club get together.,I am the elder [ROLE NOUN] and instigator of many a Gin Club get together.,simple,I am the elder statesperson and instigator of many a Gin Club get together. I am a,llama-3.1-8B,-4.942944526672363,-6.060132026672363,-6.958569526672363,0.24653334600973575,0.9087689446053134
statesperson,"['statesperson', 'stateswoman', 'statesman']",Someone who aims to be the statesperson the people of Ohio and our nation needs to confront national issues.,Someone who aims to be the [ROLE NOUN] the people of Ohio and our nation needs to confront national issues.,simple,Someone who aims to be the statesperson the people of Ohio and our nation needs to confront national issues. I am a,llama-3.1-8B,-3.8138911724090576,-5.196703910827637,-3.3607661724090576,0.2005576415181238,0.4429287681433599
statesperson,"['statesperson', 'stateswoman', 'statesman']","•Ed Hill- senior statesperson of gospel music, who mentored and just believed in me.","•Ed Hill- senior [ROLE NOUN] of gospel music, who mentored and just believed in me.",simple,"•Ed Hill- senior statesperson of gospel music, who mentored and just believed in me. I am a",llama-3.1-8B,-4.910539627075195,-7.238664627075195,-6.379289627075195,0.08882029240011773,0.8266064927688357
stunt double,"['stunt double', 'stuntwoman', 'stuntman']","I tried out being Superwoman`s stunt double for a while, but the spandex chafed.","I tried out being Superwoman`s [ROLE NOUN] for a while, but the spandex chafed.",simple,"I tried out being Superwoman`s stunt double for a while, but the spandex chafed. I am a",llama-3.1-8B,-5.702598571777344,-3.9916608333587646,-6.483848571777344,0.8469578736589782,0.9345202315480288
stunt double,"['stunt double', 'stuntwoman', 'stuntman']",I was lucky enough to meld my careers and even worked as a stunt double for a few years.,I was lucky enough to meld my careers and even worked as a [ROLE NOUN] for a few years.,simple,I was lucky enough to meld my careers and even worked as a stunt double for a few years. I am a,llama-3.1-8B,-7.789358615875244,-6.179983615875244,-7.422171115875244,0.8333245953120233,0.8060459604754118
stunt double,"['stunt double', 'stuntwoman', 'stuntman']","I spent the next fifteen years travelling the world as a backup dancer and model before falling into the stunt world, working as stunt double in Australian T.V and international block busters.","I spent the next fifteen years travelling the world as a backup dancer and model before falling into the stunt world, working as [ROLE NOUN] in Australian T.V and international block busters.",simple,"I spent the next fifteen years travelling the world as a backup dancer and model before falling into the stunt world, working as stunt double in Australian T.V and international block busters. I am a",llama-3.1-8B,-8.749003410339355,-6.721659660339356,-8.096659660339355,0.8836382359770631,0.8173816305603637
stunt double,"['stunt double', 'stuntwoman', 'stuntman']",I started teaching yoga in 1984 during my career as a professional dancer/stunt double.,I started teaching yoga in 1984 during my career as a professional dancer/[ROLE NOUN].,simple,I started teaching yoga in 1984 during my career as a professional dancer/stunt double. I am a,llama-3.1-8B,-9.785197257995604,-7.710978507995605,-9.515666007995604,0.8883720089593932,0.8724784066087662
stunt double,"['stunt double', 'stuntwoman', 'stuntman']","At the age of 15, I knew I wanted to be a stunt double.","At the age of 15, I knew I wanted to be a [ROLE NOUN].",simple,"At the age of 15, I knew I wanted to be a stunt double. I am a",llama-3.1-8B,-6.238068580627441,-5.308381080627441,-5.199006080627441,0.7170118817172945,0.5555911887939616
stunt double,"['stunt double', 'stuntwoman', 'stuntman']",'Cause I'm the unknown stunt double who makes Eastwood look so fine.,'Cause I'm the unknown [ROLE NOUN] who makes Eastwood look so fine.,simple,'Cause I'm the unknown stunt double who makes Eastwood look so fine. I am a,llama-3.1-8B,-2.6398515701293945,-4.7804765701293945,-6.7882890701293945,0.10521053670308635,0.9860689253502273
stunt double,"['stunt double', 'stuntwoman', 'stuntman']","I was born in 1965 and have been working successfully as a stunt double since 1994 (film, television, theater).","I was born in 1965 and have been working successfully as a [ROLE NOUN] since 1994 (film, television, theater).",simple,"I was born in 1965 and have been working successfully as a stunt double since 1994 (film, television, theater). I am a",llama-3.1-8B,-6.957712650299072,-7.465525150299072,-7.973337650299072,0.3757064664320079,0.8155914102843353
stunt double,"['stunt double', 'stuntwoman', 'stuntman']",’Cause I’m the unknown stunt double that makes Eastwood look so fine.,’Cause I’m the unknown [ROLE NOUN] that makes Eastwood look so fine.,simple,’Cause I’m the unknown stunt double that makes Eastwood look so fine. I am a,llama-3.1-8B,-2.715538501739502,-4.778038501739502,-6.918663501739502,0.11279540628289321,0.9869109610514751
stunt double,"['stunt double', 'stuntwoman', 'stuntman']",I´ve been working as a freelance Illustrator and stunt double for the past 6 years.,I´ve been working as a freelance Illustrator and [ROLE NOUN] for the past 6 years.,simple,I´ve been working as a freelance Illustrator and stunt double for the past 6 years. I am a,llama-3.1-8B,-6.086485862731934,-7.078673362731934,-6.758360862731934,0.2704802220302491,0.7285431775713396
stunt double,"['stunt double', 'stuntwoman', 'stuntman']","This inspiring book explores the story of my long and crazy life where I overcame paralyzation at the age of 10 and became a circus acrobat, lifeguard and stunt double among many other things.","This inspiring book explores the story of my long and crazy life where I overcame paralyzation at the age of 10 and became a circus acrobat, lifeguard and [ROLE NOUN] among many other things.",simple,"This inspiring book explores the story of my long and crazy life where I overcame paralyzation at the age of 10 and became a circus acrobat, lifeguard and stunt double among many other things. I am a",llama-3.1-8B,-4.005736827850342,-4.333861827850342,-4.365111827850342,0.4186969093556867,0.711331169928032
stunt double,"['stunt double', 'stuntwoman', 'stuntman']","I spent most of my adult life as a professional wrestler, followed by a career in film & tv as a stunt double.","I spent most of my adult life as a professional wrestler, followed by a career in film & tv as a [ROLE NOUN].",simple,"I spent most of my adult life as a professional wrestler, followed by a career in film & tv as a stunt double. I am a",llama-3.1-8B,-5.8299241065979,-8.404142379760742,-6.9080491065979,0.07081623323913072,0.7597982511066897
fencer,"['fencer', 'swordswoman', 'swordsman']",For my posts in this study journal — even though they are only the beginnings of my future essays — I’m already following these principles of being a fencer of the Word.,For my posts in this study journal — even though they are only the beginnings of my future essays — I’m already following these principles of being a [ROLE NOUN] of the Word.,simple,For my posts in this study journal — even though they are only the beginnings of my future essays — I’m already following these principles of being a fencer of the Word. I am a,llama-3.1-8B,-5.205544471740723,-5.025856971740723,-4.486794471740723,0.5448013956982781,0.5170612392295685
fencer,"['fencer', 'swordswoman', 'swordsman']","Fashion takes up a lot of my spare time, but I’m a musician, a fencer, and an entrepreneur in many other fashion projects as well.","Fashion takes up a lot of my spare time, but I’m a musician, a [ROLE NOUN], and an entrepreneur in many other fashion projects as well.",simple,"Fashion takes up a lot of my spare time, but I’m a musician, a fencer, and an entrepreneur in many other fashion projects as well. I am a",llama-3.1-8B,-5.4603271484375,-5.7259521484375,-5.2025146484375,0.43398146480389854,0.577206437940852
fencer,"['fencer', 'swordswoman', 'swordsman']","I’m not a self proclaimed master fencer like most of the people who write these reviews, and I’m not gonna pretend like I am.","I’m not a self proclaimed master [ROLE NOUN] like most of the people who write these reviews, and I’m not gonna pretend like I am.",simple,"I’m not a self proclaimed master fencer like most of the people who write these reviews, and I’m not gonna pretend like I am. I am a",llama-3.1-8B,-5.09002685546875,-6.63690185546875,-4.01190185546875,0.17553807362342935,0.2921219080033425
fencer,"['fencer', 'swordswoman', 'swordsman']","I consider myself a fencer with my pen; cutting deep into the heart of the matter and the matters of the heart, leaving no stone unturned.","I consider myself a [ROLE NOUN] with my pen; cutting deep into the heart of the matter and the matters of the heart, leaving no stone unturned.",simple,"I consider myself a fencer with my pen; cutting deep into the heart of the matter and the matters of the heart, leaving no stone unturned. I am a",llama-3.1-8B,-4.308116912841797,-4.151866912841797,-5.526866912841797,0.5389832206876841,0.8800676387384951
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']","By being a local tradesperson covering Didsbury and surrounding areas I am able to provide a quality, cost effective and personalised service for all your electrical needs.","By being a local [ROLE NOUN] covering Didsbury and surrounding areas I am able to provide a quality, cost effective and personalised service for all your electrical needs.",simple,"By being a local tradesperson covering Didsbury and surrounding areas I am able to provide a quality, cost effective and personalised service for all your electrical needs. I am a",llama-3.1-8B,-9.118115425109863,-11.989209175109863,-7.055615425109863,0.05360114109529423,0.1184272345751946
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']","I’m a 5th generation tradesperson, meaning my family has over a hundred years building experience, gained across the length and breadth of the country.","I’m a 5th generation [ROLE NOUN], meaning my family has over a hundred years building experience, gained across the length and breadth of the country.",simple,"I’m a 5th generation tradesperson, meaning my family has over a hundred years building experience, gained across the length and breadth of the country. I am a",llama-3.1-8B,-7.323134899139404,-10.983291625976562,-7.495009899139404,0.02508312927546637,0.5491601841423022
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",I started as an apprentice fabricator welder moving through the ranks to a skilled tradesperson and for the past 12 years I have been involved in management.,I started as an apprentice fabricator welder moving through the ranks to a skilled [ROLE NOUN] and for the past 12 years I have been involved in management.,simple,I started as an apprentice fabricator welder moving through the ranks to a skilled tradesperson and for the past 12 years I have been involved in management. I am a,llama-3.1-8B,-6.305084228515625,-10.980865478515623,-4.633209228515625,0.0092322144045363,0.15941329933951243
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",I've been a tradesperson as long as I can remember.,I've been a [ROLE NOUN] as long as I can remember.,simple,I've been a tradesperson as long as I can remember. I am a,llama-3.1-8B,-5.8799591064453125,-7.0362091064453125,-5.8252716064453125,0.23934934732271165,0.554505936152138
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",As a true tradesperson I hold myself to a high standard.,As a true [ROLE NOUN] I hold myself to a high standard.,simple,As a true tradesperson I hold myself to a high standard. I am a,llama-3.1-8B,-5.789581298828125,-10.324737548828123,-5.063018798828125,0.010611421330238879,0.3282977091884629
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']","I was trained as a tradesperson specialising in fitting double-glazed windows, but have since expanded my skills to cover all aspects of home maintenance and repairs.","I was trained as a [ROLE NOUN] specialising in fitting double-glazed windows, but have since expanded my skills to cover all aspects of home maintenance and repairs.",simple,"I was trained as a tradesperson specialising in fitting double-glazed windows, but have since expanded my skills to cover all aspects of home maintenance and repairs. I am a",llama-3.1-8B,-6.636782169342041,-9.718812942504885,-5.925844669342041,0.04385458339429905,0.3393724069153445
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']","As a tradesperson, my business has been built on my reputation.","As a [ROLE NOUN], my business has been built on my reputation.",simple,"As a tradesperson, my business has been built on my reputation. I am a",llama-3.1-8B,-5.6490559577941895,-9.324836730957031,-4.7193684577941895,0.024703881161949978,0.2880910685573891
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",I studied as a toolmaker after I left school then was certified as a tradesperson 5 years later.,I studied as a toolmaker after I left school then was certified as a [ROLE NOUN] 5 years later.,simple,I studied as a toolmaker after I left school then was certified as a tradesperson 5 years later. I am a,llama-3.1-8B,-5.966599464416504,-9.794724464416504,-5.654099464416504,0.021287351793451054,0.4277632772138938
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",Knowing that our clients love the solution that we have created for them is one of the greatest rewards a passionate tradesperson can have.,Knowing that our clients love the solution that we have created for them is one of the greatest rewards a passionate [ROLE NOUN] can have.,simple,Knowing that our clients love the solution that we have created for them is one of the greatest rewards a passionate tradesperson can have. I am a,llama-3.1-8B,-5.657517433166504,-7.618454933166504,-4.595017433166504,0.12336562437275561,0.2827553980049005
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",I started my Landscape Construction Apprenticeship in 2006 and in 2008 I became a qualified landscape tradesperson.,I started my Landscape Construction Apprenticeship in 2006 and in 2008 I became a qualified landscape [ROLE NOUN].,simple,I started my Landscape Construction Apprenticeship in 2006 and in 2008 I became a qualified landscape tradesperson. I am a,llama-3.1-8B,-8.025239944458008,-11.408052444458008,-5.509615421295166,0.03283695602724524,0.0771128995222421
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']","As a second-year apprentice in the Painter and Decorator program, I am fully devoted to my craft as a tradesperson pursuing a reputable painting business.","As a second-year apprentice in the Painter and Decorator program, I am fully devoted to my craft as a [ROLE NOUN] pursuing a reputable painting business.",simple,"As a second-year apprentice in the Painter and Decorator program, I am fully devoted to my craft as a tradesperson pursuing a reputable painting business. I am a",llama-3.1-8B,-5.244476795196533,-8.502288818359375,-4.353851795196533,0.03704718568009006,0.2988302903092337
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",As a young tradesperson I dreamed of having my own workshop.,As a young [ROLE NOUN] I dreamed of having my own workshop.,simple,As a young tradesperson I dreamed of having my own workshop. I am a,llama-3.1-8B,-4.930042266845703,-7.555042266845703,-4.969104766845703,0.0675466911396291,0.5272227281202592
